resume_id,profile_hash,dataset_version,split,target_job_family,education,school_category,major,english_level,experience,projects,skills_raw,skills_normalized,skill_levels,profile_text,screening_label,screening_label_original,screening_label_revised,label_disagreement
resume_50863552fc4833f6,a777a6284849f58366d2,revised_with_original_label_audit,test,测试工程师,专科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JMeter""]}","[""Java"",""Selenium"",""JMeter""]","{""Java"":""熟练"",""Selenium"":""精通"",""JMeter"":""精通""}",意向岗位：测试工程师。学历：专科。专业：计算机类。英语水平：无。技能：Java（熟练）、Selenium（精通）、JMeter（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_ea7e1ded6913e9a6,aa63681b52db899d9852,revised_with_original_label_audit,test,前端开发工程师,专科,普通高校,非计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Python"":""掌握"",""Java"":""精通"",""JavaScript"":""精通"",""SQL"":""精通"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""掌握"",""Vue"":""掌握"",""Webpack"":""掌握"",""TypeScript"":""了解"",""Redux"":""掌握"",""Vuex"":""掌握""}",意向岗位：前端开发工程师。学历：专科。专业：非计算机类。英语水平：无。技能：Python（掌握）、Java（精通）、JavaScript（精通）、SQL（精通）、HTML（熟练）、CSS（熟练）、React（掌握）、Vue（掌握）、Webpack（掌握）、TypeScript（了解）、Redux（掌握）、Vuex（掌握）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_4288a17dca5a8728,46a3c50d147d41fd548c,revised_with_original_label_audit,dev,数据工程师,本科,211高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Hadoop/Spark""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Hadoop"",""Spark""]","{""Python"":""精通"",""Java"":""熟练"",""JavaScript"":""掌握"",""SQL"":""熟练"",""Go"":""熟练"",""MySQL"":""熟练"",""PostgreSQL"":""熟练"",""MongoDB"":""掌握"",""Redis"":""熟练"",""Hadoop"":""熟练"",""Spark"":""熟练""}",意向岗位：数据工程师。学历：本科。专业：计算机类。英语水平：无。技能：Python（精通）、Java（熟练）、JavaScript（掌握）、SQL（熟练）、Go（熟练）、MySQL（熟练）、PostgreSQL（熟练）、MongoDB（掌握）、Redis（熟练）、Hadoop（熟练）、Spark（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_67fc8197361a1537,8662f4377152fa81bf97,revised_with_original_label_audit,train,数据分析师,本科,普通高校,计算机类,英语六级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":2,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""MySQL"",""PostgreSQL"",""MongoDB"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""Java"":""掌握"",""JavaScript"":""了解"",""SQL"":""掌握"",""MySQL"":""掌握"",""PostgreSQL"":""熟练"",""MongoDB"":""精通"",""Pandas"":""掌握"",""NumPy"":""掌握"",""TensorFlow"":""熟练"",""PyTorch"":""熟练"",""Hadoop"":""熟练"",""Spark"":""熟练"",""Tableau"":""掌握"",""Power BI"":""掌握"",""FineBI"":""掌握""}",意向岗位：数据分析师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（熟练）、Java（掌握）、JavaScript（了解）、SQL（掌握）、MySQL（掌握）、PostgreSQL（熟练）、MongoDB（精通）、Pandas（掌握）、NumPy（掌握）、TensorFlow（熟练）、PyTorch（熟练）、Hadoop（熟练）、Spark（熟练）、Tableau（掌握）、Power BI（掌握）、FineBI（掌握）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目2个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_70569b3c0643b8c8,d985e850d0c80a875bdc,revised_with_original_label_audit,test,前端开发工程师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":3,""medium"":3,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Python"":""了解"",""Java"":""掌握"",""JavaScript"":""掌握"",""SQL"":""掌握"",""Go"":""熟练"",""HTML"":""掌握"",""CSS"":""掌握"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""熟练"",""TypeScript"":""掌握"",""Redux"":""精通"",""Vuex"":""精通""}",意向岗位：前端开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Python（了解）、Java（掌握）、JavaScript（掌握）、SQL（掌握）、Go（熟练）、HTML（掌握）、CSS（掌握）、React（熟练）、Vue（熟练）、Webpack（熟练）、TypeScript（掌握）、Redux（精通）、Vuex（精通）。工作经验：small_company企业经验：5年以上；large_company企业经验：3―5年。项目经验：小型项目3个，中型项目3个，大型项目0个。,通过,不通过,通过,True
resume_12f6663767ba44aa,c3629d296446ec44a52b,revised_with_original_label_audit,train,前端开发工程师,本科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""5年以上""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":4,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue""]","{""Python"":""熟练"",""Java"":""精通"",""JavaScript"":""精通"",""SQL"":""掌握"",""Go"":""熟练"",""HTML"":""掌握"",""CSS"":""掌握"",""React"":""熟练"",""Vue"":""熟练""}",意向岗位：前端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Java（精通）、JavaScript（精通）、SQL（掌握）、Go（熟练）、HTML（掌握）、CSS（掌握）、React（熟练）、Vue（熟练）。工作经验：small_company企业经验：5年以上；medium_company企业经验：5年以上；large_company企业经验：3―5年。项目经验：小型项目4个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_77ff316a7a4bdc18,b04280d71e12cb762aef,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""5年以上""}]","{""small"":9,""medium"":2,""large"":0}","{""programming_language"":[""Python"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""RESTful API""],""database"":[""MySQL""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""SQL"",""Go"",""Spring Boot"",""Django"",""Flask"",""RESTful API"",""MySQL""]","{""Python"":""掌握"",""JavaScript"":""熟练"",""SQL"":""熟练"",""Go"":""掌握"",""Spring Boot"":""熟练"",""Django"":""精通"",""Flask"":""精通"",""RESTful API"":""精通"",""MySQL"":""精通""}",意向岗位：后端开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Python（掌握）、JavaScript（熟练）、SQL（熟练）、Go（掌握）、Spring Boot（熟练）、Django（精通）、Flask（精通）、RESTful API（精通）、MySQL（精通）。工作经验：small_company企业经验：5年以上；medium_company企业经验：5年以上。项目经验：小型项目9个，中型项目2个，大型项目0个。,通过,通过,通过,False
resume_ac3fe37cf31f5927,28a8b688e5bac51f9766,revised_with_original_label_audit,test,前端开发工程师,专科,普通高校,非计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""Go"":""掌握"",""HTML"":""精通"",""CSS"":""精通"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""了解"",""TypeScript"":""了解"",""Redux"":""熟练"",""Vuex"":""熟练""}",意向岗位：前端开发工程师。学历：专科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、JavaScript（熟练）、Go（掌握）、HTML（精通）、CSS（精通）、React（熟练）、Vue（熟练）、Webpack（了解）、TypeScript（了解）、Redux（熟练）、Vuex（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_87a7aa53b880178c,d80537fec95cb008b559,revised_with_original_label_audit,dev,数据工程师,专科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Java"":""熟练"",""JavaScript"":""掌握"",""SQL"":""熟练"",""Go"":""掌握"",""MySQL"":""精通"",""PostgreSQL"":""熟练"",""MongoDB"":""掌握"",""Redis"":""熟练"",""Pandas"":""精通"",""NumPy"":""精通"",""TensorFlow"":""熟练"",""PyTorch"":""熟练"",""Hadoop"":""精通"",""Spark"":""精通"",""Tableau"":""熟练"",""Power BI"":""熟练"",""FineBI"":""熟练""}",意向岗位：数据工程师。学历：专科。专业：计算机类。英语水平：无。技能：Java（熟练）、JavaScript（掌握）、SQL（熟练）、Go（掌握）、MySQL（精通）、PostgreSQL（熟练）、MongoDB（掌握）、Redis（熟练）、Pandas（精通）、NumPy（精通）、TensorFlow（熟练）、PyTorch（熟练）、Hadoop（精通）、Spark（精通）、Tableau（熟练）、Power BI（熟练）、FineBI（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_b988a6cfb2772a6a,081fc127076b53354525,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":9,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask""],""database"":[""MySQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Go"",""Spring Boot"",""Django"",""Flask"",""MySQL"",""MongoDB"",""Redis""]","{""Python"":""熟练"",""Go"":""熟练"",""Spring Boot"":""掌握"",""Django"":""熟练"",""Flask"":""熟练"",""MySQL"":""掌握"",""MongoDB"":""了解"",""Redis"":""掌握""}",意向岗位：后端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Go（熟练）、Spring Boot（掌握）、Django（熟练）、Flask（熟练）、MySQL（掌握）、MongoDB（了解）、Redis（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目9个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_8c35ebaa0a17844b,6b7daf6a982eef784b97,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,计算机类,无,[],"{""small"":1,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""SQL""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Node.js""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""SQL"",""Spring Boot"",""Django"",""Flask"",""Node.js"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""]","{""Java"":""掌握"",""SQL"":""掌握"",""Spring Boot"":""掌握"",""Django"":""熟练"",""Flask"":""熟练"",""Node.js"":""了解"",""MySQL"":""熟练"",""PostgreSQL"":""了解"",""MongoDB"":""精通"",""Redis"":""掌握""}",意向岗位：后端开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Java（掌握）、SQL（掌握）、Spring Boot（掌握）、Django（熟练）、Flask（熟练）、Node.js（了解）、MySQL（熟练）、PostgreSQL（了解）、MongoDB（精通）、Redis（掌握）。工作经验：未填写。项目经验：小型项目1个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_66324a61f9da8fa1,28bdbc8166197e64f3c8,revised_with_original_label_audit,train,数据分析师,本科,普通高校,非计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":3,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""SQL"",""MySQL"",""MongoDB"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""SQL"":""熟练"",""MySQL"":""熟练"",""MongoDB"":""熟练"",""Pandas"":""掌握"",""NumPy"":""掌握"",""TensorFlow"":""了解"",""PyTorch"":""了解"",""Hadoop"":""熟练"",""Spark"":""熟练"",""Tableau"":""掌握"",""Power BI"":""掌握"",""FineBI"":""掌握""}",意向岗位：数据分析师。学历：本科。专业：非计算机类。英语水平：无。技能：Python（熟练）、SQL（熟练）、MySQL（熟练）、MongoDB（熟练）、Pandas（掌握）、NumPy（掌握）、TensorFlow（了解）、PyTorch（了解）、Hadoop（熟练）、Spark（熟练）、Tableau（掌握）、Power BI（掌握）、FineBI（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目3个，中型项目0个，大型项目0个。,通过,不通过,通过,True
